,filename,channel
1365,aldoQkROUEIyc3M=.mp4,WELT
1366,Zk5VcktkWE5SaDQ=.mp4,BILD TV
1367,dHpiLUlHVUxpSUE=.mp4,ZDFheute Nachrichten
1368,RFVMalRueHlLQ1E=.mp4,BILD TV
1369,d19yOUdTZnBIOUk=.mp4,BILD TV
1370,MUt6UGFHNXNkWlU=.mp4,ZDFheute Nachrichten
1371,NXhydzg5LXlFbjg=.mp4,BILD TV
1372,NEttUGp1UXh6cjA=.mp4,BILD TV
1373,NGxhUF9mckJvQ2c=.mp4,ZDFheute Nachrichten
1374,Q1ZCN2paVEtHOTg=.mp4,ZDFheute Nachrichten
1375,WVJub3ZhWFE0ZEk=.mp4,BILD TV
1376,NkRWUXJRN1ZjZHc=.mp4,BILD TV
1377,a1lSaUNZV2MzM2M=.mp4,ZDFheute Nachrichten
1378,SE9TMmRJX0lKVjA=.mp4,WELT
1379,OW54cktWdU9WWWc=.mp4,ZDFheute Nachrichten
1380,b2Y4LWtJcnBmSEE=.mp4,ZDFheute Nachrichten
1381,Zlp6U2ljQm4zSFU=.mp4,ZDFheute Nachrichten
1382,NHIwb1BHNDhTems=.mp4,ZDFheute Nachrichten
1383,YVNwUEo3NnB4NlE=.mp4,ZDFheute Nachrichten
1384,aGp4YW1Fb0JlR2M=.mp4,ZDFheute Nachrichten
1385,Nk9hU3lqcTlabUU=.mp4,BILD TV
1386,RWh4czVzMFJ0SEE=.mp4,BILD TV
1387,NEhXVHRLTlpPbnM=.mp4,WELT
1388,YXNvUGItcjRPNjQ=.mp4,BILD TV
1389,dlJpMDdDWTJTVUU=.mp4,ZDFheute Nachrichten
1390,Y1pwMl92ZTlaTGM=.mp4,WELT
1391,QXlFN3Q2eGp2N0k=.mp4,BILD TV
1392,MWtkb2FORGVwamM=.mp4,ZDFheute Nachrichten
1393,TkZPa09ad0tEYU0=.mp4,BILD TV
1394,amVQU3dFRFcwN2s=.mp4,ZDFheute Nachrichten
1395,MUJ0dzBudFoyYnc=.mp4,WELT
1396,dGtjb2xnVjF3cEE=.mp4,ZDFheute Nachrichten
1397,VzFXeVczMnNzSjA=.mp4,ZDFheute Nachrichten
1398,ajRZMUpQZGplZFE=.mp4,ZDFheute Nachrichten
1399,blYwUTU0ZmVOb2M=.mp4,BILD TV
1400,TWFrdDRhaTlWWHc=.mp4,ZDFheute Nachrichten
1401,Q0U5bml5TVgzQTg=.mp4,ZDFheute Nachrichten
1402,eGltSjZ0bzE4NHc=.mp4,BILD TV
1403,TzZvUXBZa21FUUE=.mp4,ZDFheute Nachrichten
1404,WU83RER0b0RjVWc=.mp4,ZDFheute Nachrichten
1405,U2pRMWlRRGFqNVk=.mp4,WELT
1406,QXlkM0ZTMnM5NTg=.mp4,BILD TV
1407,NUdaaFVSYldxckU=.mp4,WELT
1408,ck1LOTRjREQyMDQ=.mp4,ZDFheute Nachrichten
1409,OTVlYlQ0SktwdGs=.mp4,ZDFheute Nachrichten
1410,RVViR04ybFh0YTQ=.mp4,WELT
1411,Vkt6czYxb0RSTkE=.mp4,ZDFheute Nachrichten
1412,NDhzaVRCamFqMjA=.mp4,WELT
1413,cjZPWWZHaWljSXc=.mp4,ZDFheute Nachrichten
1414,TVRGTVR3RGhPRlk=.mp4,ZDFheute Nachrichten
1415,aWlYTlYtOVBlVU0=.mp4,ZDFheute Nachrichten
1416,eVJkZUVkaGpZNUE=.mp4,ZDFheute Nachrichten
1417,d3g2QWtYMjR5elU=.mp4,WELT
1418,aWNFTV8tVjlhYVk=.mp4,WELT
1419,ajZpb1dPelI5dW8=.mp4,BILD TV
1420,bF85em1TbWs5Tmc=.mp4,ZDFheute Nachrichten
1421,TGhidmJ4SENMd0E=.mp4,BILD TV
1422,YXpic3E3WjRvemc=.mp4,ZDFheute Nachrichten
1423,dUZUWi1IdWNHNzg=.mp4,ZDFheute Nachrichten
1424,Mm81NG9KM2x5M2s=.mp4,BILD TV
1425,RG1VWEFpczktbm8=.mp4,ZDFheute Nachrichten
1426,ZFQ5OExSN25nYzA=.mp4,BILD TV
1427,SVJiWTNqVkFrUlk=.mp4,WELT
1428,REVyakh5Wks4OGM=.mp4,ZDFheute Nachrichten
1429,RVlmM1VNeXBkeFE=.mp4,ZDFheute Nachrichten
1430,RnRkQUVlQXp3YUU=.mp4,BILD TV
1431,YzR4cXNIMExvbGs=.mp4,WELT
1432,YlZuUTRObC03a0k=.mp4,ZDFheute Nachrichten
1433,ZS1tN3dDS1RsM2M=.mp4,BILD TV
1434,WHVCWVlWUHhaRVU=.mp4,ZDFheute Nachrichten
1435,OHRia1lNXzRBRzg=.mp4,WELT
1436,ZmtBOWZCZ2FadHM=.mp4,WELT
1437,bU15Ym9OUDhEWkk=.mp4,BILD TV
1438,R1ltTDlWNUo4THM=.mp4,WELT
1439,Wkl0QzIwTzFacVk=.mp4,WELT
1440,ZXFWSWxobVhXZW8=.mp4,ZDFheute Nachrichten
1441,Ylg1eDlzeVdidm8=.mp4,ZDFheute Nachrichten
1442,YlZ5TF9JNXYwUnc=.mp4,WELT
1443,WF9ZUWNWbXc4N3M=.mp4,ZDFheute Nachrichten
1444,RUJSejhfQ1ozc2s=.mp4,WELT
1445,bVBOai05ZmN2Nmc=.mp4,WELT
1446,NmNEWU1yUDdVLTQ=.mp4,ZDFheute Nachrichten
1447,dkZsU1hNMzJ3QXc=.mp4,WELT
1448,Z2pVa3YzWXk1Mkk=.mp4,BILD TV
1449,dnVmVkFnTndONXM=.mp4,ZDFheute Nachrichten
1450,SWI0cFFzZmVWV0k=.mp4,BILD TV
1451,OWFDZkw3Q3ZVTDg=.mp4,ZDFheute Nachrichten
1452,bDJNU2c1VnJwaVk=.mp4,ZDFheute Nachrichten
1453,TGtwckpKVEJtY0E=.mp4,ZDFheute Nachrichten
1454,OHVtMzFLTUdBRjQ=.mp4,ZDFheute Nachrichten
1455,V0tQYmdFczdhRXc=.mp4,ZDFheute Nachrichten
1456,Vzc4S25aWkNOV1E=.mp4,BILD TV
1457,R0NvRjgzSzVZalE=.mp4,WELT
1458,dTZ5UmpxZmJHT1k=.mp4,ZDFheute Nachrichten
1459,TzZmc1FVcFlfNTA=.mp4,ZDFheute Nachrichten
1460,N3ZFcENzT3NZZGM=.mp4,BILD TV
1461,T0VQVGpBbDNpTGc=.mp4,WELT
1462,Q25JQWpHSTdkbjQ=.mp4,WELT
1463,SjM2WVJJblYwSTg=.mp4,BILD TV
1464,eHNlZnp1eDFCRm8=.mp4,ZDFheute Nachrichten
1465,clBpeS1OMVRPSVE=.mp4,ZDFheute Nachrichten
1466,bDVHZ2NvdUQtdXc=.mp4,WELT
1467,OW5lcERoRTF5S0E=.mp4,ZDFheute Nachrichten
1468,NE1xVUpzMGVWTHM=.mp4,BILD TV
1469,R19FZ042QTRZcnc=.mp4,ZDFheute Nachrichten
1470,MWY1MzVhT1N6ZjA=.mp4,ZDFheute Nachrichten
1471,OUh3a0xLVXBpWVk=.mp4,BILD TV
1472,WmwzLV9tc0haSnM=.mp4,ZDFheute Nachrichten
1473,Q2RiRDF6eThNeUE=.mp4,WELT
1474,NXdhT093WUVBQk0=.mp4,BILD TV
1475,R0M1QzNKVkZBMVU=.mp4,WELT
1476,cV9FNUhXS2VHejg=.mp4,WELT
1477,cE9GTGtva0hEQ00=.mp4,ZDFheute Nachrichten
1478,Zi0tLVhUMVRJMWc=.mp4,WELT
1479,dlBERF9zcEFzMm8=.mp4,BILD TV
1480,SzJWaXFjSXZpQ0E=.mp4,ZDFheute Nachrichten
1481,RGFxUHdEbkhzUEE=.mp4,ZDFheute Nachrichten
1482,TFhfWG5HdmVHQU0=.mp4,ZDFheute Nachrichten
1483,VVBPZXZOZ2N1YlU=.mp4,ZDFheute Nachrichten
1484,UjJ6ZElLQmpRNjA=.mp4,BILD TV
1485,bU5EOFVoZXNoQVE=.mp4,ZDFheute Nachrichten
1486,WVNCc09MOHk0NmM=.mp4,BILD TV
1487,cXppWHJ3VzZqLUk=.mp4,BILD TV
1488,VkxubWI1UG0yV1k=.mp4,ZDFheute Nachrichten
1489,NWhwQm5BY1lSemM=.mp4,WELT
1490,M1NXWkFSdlNkU28=.mp4,BILD TV
1491,N0pyeFFVSm5JdzQ=.mp4,ZDFheute Nachrichten
1492,ejhyRFozLUN1TFk=.mp4,BILD TV
1493,S2JIdXJUelcxRW8=.mp4,WELT
1494,Sm94WHdIeWlQYk0=.mp4,ZDFheute Nachrichten
1495,dDVzYkViZ1RXUnM=.mp4,ZDFheute Nachrichten
1496,VWlyckozRkNZN1E=.mp4,BILD TV
1497,TEowUmpZakJ4UWM=.mp4,ZDFheute Nachrichten
1498,aEdUQVlKQXZ5MWM=.mp4,ZDFheute Nachrichten
1499,ZTdUeURfU0dmemc=.mp4,ZDFheute Nachrichten
1500,V1U1SFFRQVNMc1k=.mp4,ZDFheute Nachrichten
1501,VGxoYXhob09Hc0E=.mp4,BILD TV
1502,WnRCcmhFNFpYNUk=.mp4,WELT
1503,a3dyMVNnSV9pMzQ=.mp4,BILD TV
1504,UHBiSXVlbllGUVU=.mp4,BILD TV
1505,d0IxX2xMRTM5VFk=.mp4,BILD TV
1506,NVl6dWpRQzM0QmM=.mp4,BILD TV
1507,c3poc1lDVGt6cW8=.mp4,BILD TV
1508,ZGxSNThwZGRZR0E=.mp4,BILD TV
1509,a2otajYyRDFCWGs=.mp4,ZDFheute Nachrichten
1510,T0g1RmlOWnNoZWs=.mp4,ZDFheute Nachrichten
1511,N092Um9hVmIxUTg=.mp4,BILD TV
1512,ZzBEU0puTnBUTXM=.mp4,BILD TV
1513,NFhBUGxuckx6a3c=.mp4,BILD TV
1514,SUFSNXRUdWpacjQ=.mp4,BILD TV
1515,Nl93czZsRzRXWGM=.mp4,BILD TV
1516,WmlvOEtaNEYzRnc=.mp4,ZDFheute Nachrichten
1517,UWpkZ0pmR1ZWbDQ=.mp4,ZDFheute Nachrichten
1518,aW84bzRHc2V2NnM=.mp4,BILD TV
1519,MUdlOXU2TG1LZ2M=.mp4,ZDFheute Nachrichten
1520,eVNzVTF2S3Q5Q1E=.mp4,ZDFheute Nachrichten
1521,cnduazBON0owc2c=.mp4,BILD TV
1522,c0huYi16Y3BmXzA=.mp4,WELT
1523,d1JySmR6d2dBWWs=.mp4,ZDFheute Nachrichten
1524,QW5lc3BzNjc0VnM=.mp4,ZDFheute Nachrichten
1525,MHVxYzFNd2xGX2M=.mp4,ZDFheute Nachrichten
1526,VE5kRHA5N2hhLUk=.mp4,BILD TV
1527,R1NUZzM3YURkLUU=.mp4,BILD TV
1528,UTFYY2ZMSUxlaU0=.mp4,BILD TV
1529,N0xZLTBKcUZveEE=.mp4,BILD TV
1530,a2MwdWxCemktQlE=.mp4,BILD TV
1531,S28wTXBLal9Cbjg=.mp4,ZDFheute Nachrichten
1532,RGNka3FTM1V3SW8=.mp4,ZDFheute Nachrichten
1533,ZlFQSllkNnFsaGc=.mp4,BILD TV
1534,LTlVQmVPTU8wZmc=.mp4,BILD TV
1535,b2VPMjBNUkp1R1E=.mp4,BILD TV
1536,UzRZcm5TZ1JjaFE=.mp4,BILD TV
1537,MFo1ZjBsd1ljYXM=.mp4,BILD TV
1538,RFJHZkVRMkFxNDQ=.mp4,ZDFheute Nachrichten
1539,dXlfV2paNzExOVU=.mp4,BILD TV
1540,SHhUMmQyZE5xZ0U=.mp4,ZDFheute Nachrichten
1541,UTBmbF92aGNSTVk=.mp4,ZDFheute Nachrichten
1542,NXk5NXJIRkxnNFE=.mp4,ZDFheute Nachrichten
1543,bUo3c0x1QV9RMlk=.mp4,ZDFheute Nachrichten
1544,RTJ4UDRCOVVzVzg=.mp4,ZDFheute Nachrichten
1545,ZmVoek5vRFVJQzQ=.mp4,BILD TV
1546,NVo5elJzQ3JNRzA=.mp4,ZDFheute Nachrichten
1547,NDd2ZkpMaURXNDg=.mp4,BILD TV
1548,ZzNQamhmRElGemM=.mp4,WELT
1549,OGh4ZVFRcmt1RzQ=.mp4,ZDFheute Nachrichten
1550,WEJScm5KQTVIYkU=.mp4,ZDFheute Nachrichten
1551,dENXZGJTWVhwd1k=.mp4,ZDFheute Nachrichten
1552,YkpubVFnajBQMkE=.mp4,ZDFheute Nachrichten
1553,MUE1TmxJbHc5TFE=.mp4,ZDFheute Nachrichten
1554,WWY0aDkyd3E3R2M=.mp4,BILD TV
1555,cklJQ0dBc2l6eGs=.mp4,ZDFheute Nachrichten
1556,MnF4aEtnLTdMdHc=.mp4,ZDFheute Nachrichten
1557,ZHNNclRBcUcwSEU=.mp4,WELT
1558,MVhBc2RCWTRvYkU=.mp4,BILD TV
1559,engzbUtneVZTbzQ=.mp4,ZDFheute Nachrichten
1560,VXBkXzQzb2JMWTg=.mp4,BILD TV
1561,WFFIeFl0X2txdFE=.mp4,WELT
1562,STc1UU52ZXlFeEk=.mp4,BILD TV
1563,QkNYcUhFSlJ5T0E=.mp4,WELT
1564,bWhQTDlxV2RObEE=.mp4,ZDFheute Nachrichten
1565,X3dzVGFzcmVobUk=.mp4,BILD TV
1566,Zk40ZVN5MG01SzA=.mp4,BILD TV
1567,OTFubk5mcnRoVTg=.mp4,BILD TV
1568,YTNvMk5udzZiNmM=.mp4,ZDFheute Nachrichten
1569,R1hkYm5WQzZxWW8=.mp4,ZDFheute Nachrichten
1570,ZjdVbUlncEFQcHM=.mp4,ZDFheute Nachrichten
1571,RzBtR29zaEVVeE0=.mp4,WELT
1572,UGRWbTQ0bHZZd1U=.mp4,ZDFheute Nachrichten
1573,MDNDT21tNXI3bTQ=.mp4,BILD TV
1574,SnVtbWI5b1pRSzA=.mp4,WELT
1575,cm9ZdUtQSXVXenc=.mp4,BILD TV
1576,TG0tbUhCczhIY0k=.mp4,WELT
1577,SlFBZjZMSGwzYVk=.mp4,ZDFheute Nachrichten
1578,NFNjZDNyNUF2dlk=.mp4,ZDFheute Nachrichten
1579,RjBuNHhkYWl0Wk0=.mp4,ZDFheute Nachrichten
1580,eHhhXy15MWgyUHM=.mp4,BILD TV
1581,Z1NhUTJTZWVnZnc=.mp4,ZDFheute Nachrichten
1582,RzRCd3c4Z3NmNGM=.mp4,BILD TV
1583,MW9kcXZvMXpLekk=.mp4,BILD TV
1584,V3NRaF8wVXJFUlU=.mp4,BILD TV
1585,SEpZRUtUVUMwVFU=.mp4,BILD TV
1586,Um1LekRvN09yMFE=.mp4,BILD TV
1587,LW1uMWtscXJYUkU=.mp4,ZDFheute Nachrichten
